;Timestamp;T_Air_1;T_Air_2;T_Air_3;T_Air_4;T_Air_5;Storage_1;Storage_2;Storage_3;Storage_4;Storage_5;Storage_Combined;Storage_Av;thermalDiscomfort;P_Max;P_elect;Costs;heatingPowerRoom1;heatingPowerRoom2;heatingPowerRoom3;heatingPowerRoom4;heatingPowerRoom5;COP;Electricity Price;Price Factor;Storage Factor;Modulation Degree
0;2022-12-19 00:00:00;21.9;21.9;21.9;21.9;21.9;0.7;0.7;0.7;0.7;0.7;3.5;0.7;0.0;4637.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4;0.11;0.81;0.3;0.0
1;2022-12-19 00:15:00;21.9;21.9;21.9;21.9;21.9;0.62;0.62;0.62;0.62;0.62;3.11;0.62;0.0;4633.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4;0.1;0.83;0.38;0.0
2;2022-12-19 00:30:00;22.0;22.0;22.0;22.0;22.0;0.62;0.62;0.62;0.62;0.62;3.11;0.62;0.0;4630.1;1507.4;0.04;723.2;723.2;723.2;723.2;723.2;2.4;0.1;0.86;0.38;0.33
3;2022-12-19 00:45:00;22.1;22.1;22.1;22.1;22.1;0.63;0.63;0.63;0.63;0.63;3.14;0.63;0.0;4640.7;1534.1;0.04;738.8;738.8;738.8;738.8;738.8;2.41;0.1;0.89;0.37;0.33
4;2022-12-19 01:00:00;22.1;22.1;22.1;22.1;22.1;0.64;0.64;0.64;0.64;0.64;3.18;0.64;0.0;4647.9;1540.8;0.04;743.9;743.9;743.9;743.9;743.9;2.41;0.09;0.91;0.36;0.33
5;2022-12-19 01:15:00;22.2;22.2;22.2;22.2;22.2;0.64;0.64;0.64;0.64;0.64;3.18;0.64;0.0;4664.5;1563.3;0.03;759.3;759.3;759.3;759.3;759.3;2.43;0.09;0.92;0.36;0.34
6;2022-12-19 01:30:00;22.3;22.3;22.3;22.3;22.3;0.64;0.64;0.64;0.64;0.64;3.21;0.64;0.0;4689.4;1574.3;0.03;771.8;771.8;771.8;771.8;771.8;2.45;0.08;0.94;0.36;0.34
7;2022-12-19 01:45:00;22.3;22.3;22.3;22.3;22.3;0.65;0.65;0.65;0.65;0.65;3.25;0.65;0.0;4712.8;1567.0;0.03;775.5;775.5;775.5;775.5;775.5;2.47;0.08;0.95;0.35;0.33
8;2022-12-19 02:00:00;22.4;22.4;22.4;22.4;22.4;0.65;0.65;0.65;0.65;0.65;3.25;0.65;0.0;4725.3;1653.9;0.03;822.7;822.7;822.7;822.7;822.7;2.49;0.08;1.0;0.35;0.35
9;2022-12-19 02:15:00;22.4;22.4;22.4;22.4;22.4;0.66;0.66;0.66;0.66;0.66;3.29;0.66;0.0;4722.6;1619.2;0.03;804.6;804.6;804.6;804.6;804.6;2.48;0.08;1.0;0.34;0.34
