;Timestamp;T_Air_1;T_Air_2;T_Air_3;T_Air_4;T_Air_5;Storage_1;Storage_2;Storage_3;Storage_4;Storage_5;Storage_Combined;Storage_Av;thermalDiscomfort;P_Max;P_elect;Costs;heatingPowerRoom1;heatingPowerRoom2;heatingPowerRoom3;heatingPowerRoom4;heatingPowerRoom5;COP;Electricity Price;Price Factor;Storage Factor;Modulation Degree
0;2023-01-30 00:00:00;22.1;22.1;22.1;22.1;22.1;0.7;0.7;0.7;0.7;0.7;3.5;0.7;0.0;4797.5;1367.3;0.0;707.3;707.3;707.3;707.3;707.3;2.59;0.01;0.95;0.3;0.29
1;2023-01-30 00:15:00;22.2;22.2;22.2;22.2;22.2;0.64;0.64;0.64;0.64;0.64;3.18;0.64;0.0;4795.7;1659.7;0.0;857.4;857.4;857.4;857.4;857.4;2.58;0.01;0.95;0.36;0.35
2;2023-01-30 00:30:00;22.3;22.3;22.3;22.3;22.3;0.64;0.64;0.64;0.64;0.64;3.21;0.64;0.0;4793.2;1626.3;0.0;838.6;838.6;838.6;838.6;838.6;2.58;0.01;0.95;0.36;0.34
3;2023-01-30 00:45:00;22.4;22.4;22.4;22.4;22.4;0.65;0.65;0.65;0.65;0.65;3.25;0.65;0.0;4789.5;1609.3;0.0;827.7;827.7;827.7;827.7;827.7;2.57;0.01;0.96;0.35;0.34
4;2023-01-30 01:00:00;22.4;22.4;22.4;22.4;22.4;0.66;0.66;0.66;0.66;0.66;3.29;0.66;0.0;4787.5;1575.8;0.0;809.4;809.4;809.4;809.4;809.4;2.57;0.01;0.96;0.34;0.33
5;2023-01-30 01:15:00;22.5;22.5;22.5;22.5;22.5;0.66;0.66;0.66;0.66;0.66;3.29;0.66;0.0;4790.8;1609.7;0.0;828.7;828.7;828.7;828.7;828.7;2.57;0.0;0.98;0.34;0.34
6;2023-01-30 01:30:00;22.5;22.5;22.5;22.5;22.5;0.66;0.66;0.66;0.66;0.66;3.32;0.66;0.0;4794.3;1593.4;0.0;822.3;822.3;822.3;822.3;822.3;2.58;0.0;0.99;0.34;0.33
7;2023-01-30 01:45:00;22.6;22.6;22.6;22.6;22.6;0.66;0.66;0.66;0.66;0.66;3.32;0.66;0.0;4801.3;1611.8;0.0;836.2;836.2;836.2;836.2;836.2;2.59;0.0;1.0;0.34;0.34
8;2023-01-30 02:00:00;22.6;22.6;22.6;22.6;22.6;0.67;0.67;0.67;0.67;0.67;3.36;0.67;0.0;4799.5;1577.0;0.0;817.0;817.0;817.0;817.0;817.0;2.59;0.0;1.0;0.33;0.33
9;2023-01-30 02:15:00;22.7;22.7;22.7;22.7;22.7;0.67;0.67;0.67;0.67;0.67;3.36;0.67;0.0;4801.8;1562.0;0.0;810.7;810.7;810.7;810.7;810.7;2.6;0.0;0.99;0.33;0.33
10;2023-01-30 02:30:00;22.7;22.7;22.7;22.7;22.7;0.68;0.68;0.68;0.68;0.68;3.39;0.68;0.0;4801.8;1466.3;0.0;761.0;761.0;761.0;761.0;761.0;2.6;0.01;0.95;0.32;0.31
11;2023-01-30 02:45:00;22.7;22.7;22.7;22.7;22.7;0.68;0.68;0.68;0.68;0.68;3.39;0.68;0.0;4798.7;1372.8;0.0;710.8;710.8;710.8;710.8;710.8;2.59;0.01;0.89;0.32;0.29
12;2023-01-30 03:00:00;22.7;22.7;22.7;22.7;22.7;0.68;0.68;0.68;0.68;0.68;3.39;0.68;0.0;4788.6;1354.5;0.0;696.3;696.3;696.3;696.3;696.3;2.57;0.01;0.88;0.32;0.28
13;2023-01-30 03:15:00;22.7;22.7;22.7;22.7;22.7;0.68;0.68;0.68;0.68;0.68;3.39;0.68;0.0;4791.7;1324.6;0.01;682.3;682.3;682.3;682.3;682.3;2.58;0.02;0.86;0.32;0.28
14;2023-01-30 03:30:00;22.7;22.7;22.7;22.7;22.7;0.68;0.68;0.68;0.68;0.68;3.39;0.68;0.0;4798.1;1310.9;0.01;678.4;678.4;678.4;678.4;678.4;2.59;0.02;0.85;0.32;0.27
